date,cdc_ili_rate
2020-08-04,0.5703407142857143
2020-08-05,0.5661222857142857
2020-08-06,0.5619038571428572
2020-08-07,0.5576854285714286
2020-08-08,0.553467
2020-08-09,0.5708975714285714
2020-08-10,0.5883281428571429
2020-08-11,0.6057587142857144
2020-08-12,0.6231892857142858
2020-08-13,0.6406198571428572
2020-08-14,0.6580504285714286
2020-08-15,0.675481
2020-08-16,0.6603761428571429
2020-08-17,0.6452712857142857
2020-08-18,0.6301664285714286
2020-08-19,0.6150615714285714
2020-08-20,0.5999567142857143
2020-08-21,0.5848518571428571
2020-08-22,0.569747
2020-08-23,0.5661415714285715
2020-08-24,0.5625361428571428
2020-08-25,0.5589307142857143
2020-08-26,0.5553252857142857
2020-08-27,0.5517198571428572
2020-08-28,0.5481144285714286
2020-08-29,0.544509
2020-08-30,0.5603980000000001
2020-08-31,0.576287
2020-09-01,0.592176
2020-09-02,0.608065
2020-09-03,0.623954
2020-09-04,0.6398429999999999
2020-09-05,0.655732
2020-09-06,0.6703957142857143
2020-09-07,0.6850594285714285
2020-09-08,0.6997231428571429
2020-09-09,0.7143868571428571
2020-09-10,0.7290505714285714
2020-09-11,0.7437142857142858
2020-09-12,0.758378
2020-09-13,0.762386
2020-09-14,0.766394
2020-09-15,0.770402
2020-09-16,0.7744099999999999
2020-09-17,0.7784179999999999
2020-09-18,0.782426
2020-09-19,0.786434
2020-09-20,0.8082528571428571
2020-09-21,0.8300717142857142
2020-09-22,0.8518905714285714
2020-09-23,0.8737094285714285
2020-09-24,0.8955282857142857
2020-09-25,0.9173471428571428
2020-09-26,0.939166
2020-09-27,0.9359041428571429
2020-09-28,0.9326422857142856
2020-09-29,0.9293804285714286
2020-09-30,0.9261185714285713
2020-10-01,0.9228567142857143
2020-10-02,0.919594857142857
2020-10-03,0.916333
2020-10-04,0.9441711428571428
2020-10-05,0.9720092857142857
2020-10-06,0.9998474285714285
2020-10-07,1.0276855714285713
2020-10-08,1.0555237142857143
2020-10-09,1.0833618571428572
2020-10-10,1.1112
2020-10-11,1.0962885714285715
2020-10-12,1.0813771428571428
2020-10-13,1.0664657142857144
2020-10-14,1.0515542857142857
2020-10-15,1.0366428571428572
2020-10-16,1.0217314285714285
2020-10-17,1.00682
2020-10-18,1.0226185714285714
2020-10-19,1.038417142857143
2020-10-20,1.0542157142857143
2020-10-21,1.0700142857142858
2020-10-22,1.0858128571428571
2020-10-23,1.1016114285714287
2020-10-24,1.11741
2020-10-25,1.1448657142857144
2020-10-26,1.1723214285714285
2020-10-27,1.1997771428571429
2020-10-28,1.2272328571428572
2020-10-29,1.2546885714285716
2020-10-30,1.2821442857142857
2020-10-31,1.3096
2020-11-01,1.3097085714285714
2020-11-02,1.309817142857143
2020-11-03,1.3099257142857144
2020-11-04,1.3100342857142857
2020-11-05,1.310142857142857
2020-11-06,1.3102514285714286
2020-11-07,1.31036
2020-11-08,1.30418
2020-11-09,1.298
2020-11-10,1.29182
2020-11-11,1.28564
2020-11-12,1.2794599999999998
2020-11-13,1.27328
2020-11-14,1.2671
2020-11-15,1.2549671428571427
2020-11-16,1.2428342857142856
2020-11-17,1.2307014285714284
2020-11-18,1.2185685714285714
2020-11-19,1.2064357142857143
2020-11-20,1.194302857142857
2020-11-21,1.18217
2020-11-22,1.1609742857142857
2020-11-23,1.1397785714285713
2020-11-24,1.118582857142857
2020-11-25,1.097387142857143
2020-11-26,1.0761914285714287
2020-11-27,1.0549957142857143
2020-11-28,1.0338
2020-11-29,1.0243254285714287
2020-11-30,1.0148508571428572
2020-12-01,1.0053762857142856
2020-12-02,0.9959017142857143
2020-12-03,0.9864271428571428
2020-12-04,0.9769525714285714
2020-12-05,0.967478
2020-12-06,0.9579224285714285
2020-12-07,0.9483668571428571
2020-12-08,0.9388112857142856
2020-12-09,0.9292557142857143
2020-12-10,0.9197001428571429
2020-12-11,0.9101445714285714
2020-12-12,0.900589
2020-12-13,0.8908178571428571
2020-12-14,0.8810467142857142
2020-12-15,0.8712755714285714
2020-12-16,0.8615044285714286
2020-12-17,0.8517332857142857
2020-12-18,0.8419621428571429
2020-12-19,0.832191
2020-12-20,0.8331815714285714
2020-12-21,0.8341721428571429
2020-12-22,0.8351627142857143
2020-12-23,0.8361532857142857
2020-12-24,0.8371438571428571
2020-12-25,0.8381344285714286
2020-12-26,0.839125
2020-12-27,0.836158
2020-12-28,0.833191
2020-12-29,0.830224
2020-12-30,0.827257
2020-12-31,0.82429
2021-01-01,0.821323
2021-01-02,0.818356
2021-01-03,0.8092205714285714
2021-01-04,0.8000851428571428
2021-01-05,0.7909497142857143
2021-01-06,0.7818142857142857
2021-01-07,0.7726788571428571
2021-01-08,0.7635434285714285
2021-01-09,0.754408
2021-01-10,0.752042
2021-01-11,0.749676
2021-01-12,0.74731
2021-01-13,0.7449439999999999
2021-01-14,0.742578
2021-01-15,0.740212
2021-01-16,0.737846
2021-01-17,0.7526844285714286
2021-01-18,0.7675228571428572
2021-01-19,0.7823612857142858
2021-01-20,0.7971997142857142
2021-01-21,0.8120381428571428
2021-01-22,0.8268765714285714
2021-01-23,0.841715
2021-01-24,0.8242632857142858
2021-01-25,0.8068115714285714
2021-01-26,0.7893598571428572
2021-01-27,0.7719081428571428
2021-01-28,0.7544564285714286
2021-01-29,0.7370047142857142
2021-01-30,0.719553
2021-01-31,0.7174522857142858
2021-02-01,0.7153515714285714
2021-02-02,0.7132508571428572
2021-02-03,0.7111501428571428
2021-02-04,0.7090494285714286
2021-02-05,0.7069487142857143
2021-02-06,0.704848
2021-02-07,0.7175074285714286
2021-02-08,0.7301668571428571
2021-02-09,0.7428262857142857
2021-02-10,0.7554857142857143
2021-02-11,0.7681451428571429
2021-02-12,0.7808045714285714
2021-02-13,0.793464
2021-02-14,0.7895292857142857
2021-02-15,0.7855945714285714
2021-02-16,0.7816598571428571
2021-02-17,0.7777251428571428
2021-02-18,0.7737904285714285
2021-02-19,0.7698557142857142
2021-02-20,0.765921
2021-02-21,0.7542781428571428
2021-02-22,0.7426352857142857
2021-02-23,0.7309924285714285
2021-02-24,0.7193495714285714
2021-02-25,0.7077067142857142
2021-02-26,0.6960638571428571
2021-02-27,0.684421
2021-02-28,0.6770704285714285
2021-03-01,0.6697198571428571
2021-03-02,0.6623692857142857
2021-03-03,0.6550187142857142
2021-03-04,0.6476681428571428
2021-03-05,0.6403175714285714
2021-03-06,0.632967
2021-03-07,0.6541551428571428
2021-03-08,0.6753432857142857
2021-03-09,0.6965314285714286
2021-03-10,0.7177195714285713
2021-03-11,0.7389077142857142
2021-03-12,0.7600958571428571
2021-03-13,0.781284
2021-03-14,0.7667134285714285
2021-03-15,0.7521428571428571
2021-03-16,0.7375722857142857
2021-03-17,0.7230017142857142
2021-03-18,0.7084311428571428
2021-03-19,0.6938605714285714
2021-03-20,0.67929
2021-03-21,0.6737587142857142
2021-03-22,0.6682274285714286
2021-03-23,0.6626961428571428
2021-03-24,0.6571648571428571
2021-03-25,0.6516335714285714
2021-03-26,0.6461022857142857
2021-03-27,0.640571
2021-03-28,0.6568498571428572
2021-03-29,0.6731287142857143
2021-03-30,0.6894075714285715
2021-03-31,0.7056864285714286
2021-04-01,0.7219652857142858
2021-04-02,0.7382441428571429
2021-04-03,0.754523
2021-04-04,0.7591427142857143
2021-04-05,0.7637624285714286
2021-04-06,0.7683821428571429
2021-04-07,0.7730018571428572
2021-04-08,0.7776215714285715
2021-04-09,0.7822412857142858
2021-04-10,0.786861
2021-04-11,0.7832427142857143
2021-04-12,0.7796244285714286
2021-04-13,0.7760061428571429
2021-04-14,0.7723878571428572
2021-04-15,0.7687695714285715
2021-04-16,0.7651512857142857
2021-04-17,0.761533
2021-04-18,0.7686768571428572
2021-04-19,0.7758207142857143
2021-04-20,0.7829645714285715
2021-04-21,0.7901084285714286
2021-04-22,0.7972522857142857
2021-04-23,0.8043961428571429
2021-04-24,0.81154
2021-04-25,0.8251004285714286
2021-04-26,0.8386608571428572
2021-04-27,0.8522212857142858
2021-04-28,0.8657817142857143
2021-04-29,0.8793421428571428
2021-04-30,0.8929025714285714
2021-05-01,0.906463
2021-05-02,0.9055455714285714
2021-05-03,0.9046281428571429
2021-05-04,0.9037107142857143
2021-05-05,0.9027932857142857
2021-05-06,0.9018758571428571
2021-05-07,0.9009584285714286
2021-05-08,0.900041
2021-05-09,0.9107952857142857
2021-05-10,0.9215495714285714
2021-05-11,0.9323038571428571
2021-05-12,0.9430581428571428
2021-05-13,0.9538124285714286
2021-05-14,0.9645667142857143
2021-05-15,0.975321
2021-05-16,0.9786751428571429
2021-05-17,0.9820292857142857
2021-05-18,0.9853834285714286
2021-05-19,0.9887375714285714
2021-05-20,0.9920917142857143
2021-05-21,0.9954458571428572
2021-05-22,0.9988
2021-05-23,0.9947858571428572
2021-05-24,0.9907717142857143
2021-05-25,0.9867575714285715
2021-05-26,0.9827434285714286
2021-05-27,0.9787292857142857
2021-05-28,0.9747151428571429
2021-05-29,0.970701
2021-05-30,0.9932337142857143
2021-05-31,1.0157664285714285
2021-06-01,1.0382991428571429
2021-06-02,1.0608318571428572
2021-06-03,1.0833645714285716
2021-06-04,1.1058972857142857
2021-06-05,1.12843
2021-06-06,1.1264342857142857
2021-06-07,1.1244385714285714
2021-06-08,1.122442857142857
2021-06-09,1.120447142857143
2021-06-10,1.1184514285714287
2021-06-11,1.1164557142857143
2021-06-12,1.11446
2021-06-13,1.0990071428571428
2021-06-14,1.0835542857142857
2021-06-15,1.0681014285714285
2021-06-16,1.0526485714285714
2021-06-17,1.0371957142857142
2021-06-18,1.021742857142857
2021-06-19,1.00629
2021-06-20,1.0186042857142856
2021-06-21,1.0309185714285714
2021-06-22,1.043232857142857
2021-06-23,1.0555471428571428
2021-06-24,1.0678614285714285
2021-06-25,1.0801757142857142
2021-06-26,1.09249
2021-06-27,1.0928571428571427
2021-06-28,1.0932242857142858
2021-06-29,1.0935914285714285
2021-06-30,1.0939585714285713
2021-07-01,1.0943257142857141
2021-07-02,1.0946928571428571
2021-07-03,1.09506
2021-07-04,1.0935357142857143
2021-07-05,1.0920114285714284
2021-07-06,1.0904871428571428
2021-07-07,1.0889628571428571
2021-07-08,1.0874385714285715
2021-07-09,1.0859142857142856
2021-07-10,1.08439
2021-07-11,1.0901985714285714
2021-07-12,1.096007142857143
2021-07-13,1.1018157142857143
2021-07-14,1.1076242857142857
2021-07-15,1.1134328571428571
2021-07-16,1.1192414285714287
2021-07-17,1.12505
2021-07-18,1.1457171428571429
2021-07-19,1.1663842857142859
2021-07-20,1.1870514285714286
2021-07-21,1.2077185714285714
2021-07-22,1.2283857142857142
2021-07-23,1.2490528571428572
2021-07-24,1.26972
2021-07-25,1.2605742857142856
2021-07-26,1.2514285714285713
2021-07-27,1.242282857142857
2021-07-28,1.233137142857143
2021-07-29,1.2239914285714286
2021-07-30,1.2148457142857143
2021-07-31,1.2057
2021-08-01,1.1979328571428571
2021-08-02,1.1901657142857143
2021-08-03,1.1823985714285714
2021-08-04,1.1746314285714285
2021-08-05,1.1668642857142857
2021-08-06,1.1590971428571428
2021-08-07,1.15133
2021-08-08,1.1642471428571428
2021-08-09,1.1771642857142857
2021-08-10,1.1900814285714285
2021-08-11,1.2029985714285714
2021-08-12,1.2159157142857142
2021-08-13,1.228832857142857
2021-08-14,1.24175
2021-08-15,1.2698142857142856
2021-08-16,1.2978785714285714
2021-08-17,1.325942857142857
2021-08-18,1.3540071428571427
2021-08-19,1.3820714285714284
2021-08-20,1.4101357142857143
2021-08-21,1.4382
2021-08-22,1.4961785714285714
2021-08-23,1.5541571428571428
2021-08-24,1.6121357142857142
2021-08-25,1.6701142857142857
2021-08-26,1.728092857142857
2021-08-27,1.7860714285714285
2021-08-28,1.84405
2021-08-29,1.8822071428571427
2021-08-30,1.9203642857142857
2021-08-31,1.9585214285714285
2021-09-01,1.9966785714285713
2021-09-02,2.0348357142857143
2021-09-03,2.072992857142857
2021-09-04,2.11115
2021-09-05,2.1116442857142856
2021-09-06,2.1121385714285714
2021-09-07,2.112632857142857
2021-09-08,2.1131271428571425
2021-09-09,2.1136214285714283
2021-09-10,2.114115714285714
2021-09-11,2.11461
2021-09-12,2.0873671428571425
2021-09-13,2.0601242857142856
2021-09-14,2.0328814285714287
2021-09-15,2.0056385714285714
2021-09-16,1.9783957142857143
2021-09-17,1.9511528571428571
2021-09-18,1.92391
2021-09-19,1.9254014285714285
2021-09-20,1.9268928571428572
2021-09-21,1.9283842857142857
2021-09-22,1.9298757142857144
2021-09-23,1.9313671428571428
2021-09-24,1.9328585714285715
2021-09-25,1.93435
2021-09-26,1.9402685714285715
2021-09-27,1.946187142857143
2021-09-28,1.9521057142857143
2021-09-29,1.9580242857142858
2021-09-30,1.9639428571428572
2021-10-01,1.9698614285714287
2021-10-02,1.97578
2021-10-03,1.9731742857142858
2021-10-04,1.9705685714285714
2021-10-05,1.9679628571428571
2021-10-06,1.965357142857143
2021-10-07,1.9627514285714287
2021-10-08,1.9601457142857144
2021-10-09,1.95754
2021-10-10,1.9867814285714287
2021-10-11,2.016022857142857
2021-10-12,2.045264285714286
2021-10-13,2.0745057142857144
2021-10-14,2.103747142857143
2021-10-15,2.1329885714285717
2021-10-16,2.16223
2021-10-17,2.159721428571429
2021-10-18,2.157212857142857
2021-10-19,2.1547042857142857
2021-10-20,2.1521957142857144
2021-10-21,2.149687142857143
2021-10-22,2.1471785714285714
2021-10-23,2.14467
2021-10-24,2.1464028571428573
2021-10-25,2.1481357142857145
2021-10-26,2.1498685714285717
2021-10-27,2.1516014285714284
2021-10-28,2.1533342857142856
2021-10-29,2.155067142857143
2021-10-30,2.1568
2021-10-31,2.19597
2021-11-01,2.23514
2021-11-02,2.27431
2021-11-03,2.31348
2021-11-04,2.35265
2021-11-05,2.39182
2021-11-06,2.43099
2021-11-07,2.4279185714285716
2021-11-08,2.4248471428571428
2021-11-09,2.4217757142857144
2021-11-10,2.4187042857142855
2021-11-11,2.415632857142857
2021-11-12,2.4125614285714283
2021-11-13,2.40949
2021-11-14,2.428492857142857
2021-11-15,2.447495714285714
2021-11-16,2.466498571428571
2021-11-17,2.4855014285714288
2021-11-18,2.504504285714286
2021-11-19,2.523507142857143
2021-11-20,2.54251
2021-11-21,2.5417071428571427
2021-11-22,2.540904285714286
2021-11-23,2.5401014285714285
2021-11-24,2.5392985714285716
2021-11-25,2.5384957142857143
2021-11-26,2.5376928571428574
2021-11-27,2.53689
2021-11-28,2.506407142857143
2021-11-29,2.475924285714286
2021-11-30,2.4454414285714288
2021-12-01,2.4149585714285715
2021-12-02,2.3844757142857143
2021-12-03,2.3539928571428574
2021-12-04,2.32351
2021-12-05,2.3438242857142857
2021-12-06,2.3641385714285716
2021-12-07,2.384452857142857
2021-12-08,2.404767142857143
2021-12-09,2.4250814285714286
2021-12-10,2.4453957142857146
2021-12-11,2.46571
2021-12-12,2.511154285714286
2021-12-13,2.5565985714285713
2021-12-14,2.602042857142857
2021-12-15,2.647487142857143
2021-12-16,2.6929314285714288
2021-12-17,2.738375714285714
2021-12-18,2.78382
2021-12-19,2.8813171428571427
2021-12-20,2.978814285714286
2021-12-21,3.0763114285714286
2021-12-22,3.1738085714285713
2021-12-23,3.271305714285714
2021-12-24,3.368802857142857
2021-12-25,3.4663
2021-12-26,3.573272857142857
2021-12-27,3.6802457142857143
2021-12-28,3.7872185714285713
2021-12-29,3.8941914285714287
2021-12-30,4.001164285714286
2021-12-31,4.108137142857143
2022-01-01,4.21511
2022-01-02,4.123974285714286
2022-01-03,4.032838571428572
2022-01-04,3.9417028571428574
2022-01-05,3.850567142857143
2022-01-06,3.7594314285714288
2022-01-07,3.6682957142857147
2022-01-08,3.57716
2022-01-09,3.508011428571429
2022-01-10,3.438862857142857
2022-01-11,3.3697142857142857
2022-01-12,3.3005657142857143
2022-01-13,3.231417142857143
2022-01-14,3.162268571428571
2022-01-15,3.09312
2022-01-16,3.0223899999999997
2022-01-17,2.95166
2022-01-18,2.8809299999999998
2022-01-19,2.8102
2022-01-20,2.73947
2022-01-21,2.66874
2022-01-22,2.59801
2022-01-23,2.511312857142857
2022-01-24,2.4246157142857143
2022-01-25,2.3379185714285713
2022-01-26,2.2512214285714287
2022-01-27,2.1645242857142857
2022-01-28,2.077827142857143
2022-01-29,1.99113
2022-01-30,1.9233371428571429
2022-01-31,1.8555442857142859
2022-02-01,1.7877514285714287
2022-02-02,1.7199585714285714
2022-02-03,1.6521657142857142
2022-02-04,1.5843728571428572
2022-02-05,1.51658
2022-02-06,1.5131828571428572
2022-02-07,1.5097857142857143
2022-02-08,1.5063885714285714
2022-02-09,1.5029914285714285
2022-02-10,1.4995942857142857
2022-02-11,1.4961971428571428
2022-02-12,1.4928
2022-02-13,1.5031471428571428
2022-02-14,1.5134942857142857
2022-02-15,1.5238414285714286
2022-02-16,1.5341885714285712
2022-02-17,1.5445357142857141
2022-02-18,1.554882857142857
2022-02-19,1.56523
2022-02-20,1.5897899999999998
2022-02-21,1.61435
2022-02-22,1.6389099999999999
2022-02-23,1.66347
2022-02-24,1.68803
2022-02-25,1.71259
2022-02-26,1.73715
2022-02-27,1.76516
2022-02-28,1.79317
2022-03-01,1.82118
2022-03-02,1.84919
2022-03-03,1.8772
2022-03-04,1.9052099999999998
2022-03-05,1.93322
2022-03-06,1.9740185714285714
2022-03-07,2.014817142857143
2022-03-08,2.055615714285714
2022-03-09,2.096414285714286
2022-03-10,2.137212857142857
2022-03-11,2.1780114285714287
2022-03-12,2.21881
2022-03-13,2.2427842857142855
2022-03-14,2.2667585714285714
2022-03-15,2.290732857142857
2022-03-16,2.314707142857143
2022-03-17,2.3386814285714284
2022-03-18,2.3626557142857143
2022-03-19,2.38663
2022-03-20,2.4140485714285713
2022-03-21,2.441467142857143
2022-03-22,2.4688857142857144
2022-03-23,2.4963042857142854
2022-03-24,2.523722857142857
2022-03-25,2.5511414285714284
2022-03-26,2.57856
2022-03-27,2.5619985714285716
2022-03-28,2.5454371428571427
2022-03-29,2.5288757142857143
2022-03-30,2.5123142857142855
2022-03-31,2.495752857142857
2022-04-01,2.4791914285714283
2022-04-02,2.46263
2022-04-03,2.469245714285714
2022-04-04,2.4758614285714287
2022-04-05,2.482477142857143
2022-04-06,2.489092857142857
2022-04-07,2.495708571428571
2022-04-08,2.502324285714286
2022-04-09,2.50894
2022-04-10,2.5155485714285715
2022-04-11,2.522157142857143
2022-04-12,2.5287657142857145
2022-04-13,2.5353742857142856
2022-04-14,2.541982857142857
2022-04-15,2.5485914285714286
2022-04-16,2.5552
2022-04-17,2.603227142857143
2022-04-18,2.651254285714286
2022-04-19,2.6992814285714286
2022-04-20,2.7473085714285714
2022-04-21,2.7953357142857143
2022-04-22,2.843362857142857
2022-04-23,2.89139
2022-04-24,2.870684285714286
2022-04-25,2.8499785714285713
2022-04-26,2.829272857142857
2022-04-27,2.8085671428571426
2022-04-28,2.7878614285714285
2022-04-29,2.767155714285714
2022-04-30,2.74645
2022-05-01,2.7655742857142855
2022-05-02,2.7846985714285712
2022-05-03,2.803822857142857
2022-05-04,2.822947142857143
2022-05-05,2.842071428571429
2022-05-06,2.8611957142857145
2022-05-07,2.88032
2022-05-08,2.8451585714285716
2022-05-09,2.809997142857143
2022-05-10,2.7748357142857145
2022-05-11,2.7396742857142855
2022-05-12,2.704512857142857
2022-05-13,2.6693514285714284
2022-05-14,2.63419
2022-05-15,2.6188942857142856
2022-05-16,2.6035985714285714
2022-05-17,2.5883028571428572
2022-05-18,2.5730071428571426
2022-05-19,2.5577114285714284
2022-05-20,2.5424157142857142
2022-05-21,2.52712
2022-05-22,2.508164285714286
2022-05-23,2.489208571428571
2022-05-24,2.470252857142857
2022-05-25,2.451297142857143
2022-05-26,2.4323414285714287
2022-05-27,2.413385714285714
2022-05-28,2.39443
2022-05-29,2.3692971428571425
2022-05-30,2.3441642857142857
2022-05-31,2.3190314285714284
2022-06-01,2.2938985714285716
2022-06-02,2.2687657142857143
2022-06-03,2.2436328571428574
2022-06-04,2.2185
2022-06-05,2.162714285714286
2022-06-06,2.1069285714285715
2022-06-07,2.051142857142857
2022-06-08,1.995357142857143
2022-06-09,1.9395714285714287
2022-06-10,1.8837857142857144
2022-06-11,1.828
2022-06-12,1.7752485714285715
2022-06-13,1.722497142857143
2022-06-14,1.6697457142857144
2022-06-15,1.6169942857142856
2022-06-16,1.564242857142857
2022-06-17,1.5114914285714285
2022-06-18,1.45874
2022-06-19,1.4310271428571428
2022-06-20,1.4033142857142857
2022-06-21,1.3756014285714286
2022-06-22,1.3478885714285713
2022-06-23,1.3201757142857142
2022-06-24,1.2924628571428571
2022-06-25,1.26475
2022-06-26,1.2400785714285714
2022-06-27,1.215407142857143
2022-06-28,1.1907357142857142
2022-06-29,1.1660642857142858
2022-06-30,1.141392857142857
2022-07-01,1.1167214285714286
2022-07-02,1.09205
2022-07-03,1.1080471428571428
2022-07-04,1.1240442857142856
2022-07-05,1.1400414285714284
2022-07-06,1.1560385714285715
2022-07-07,1.1720357142857143
2022-07-08,1.1880328571428571
2022-07-09,1.20403
2022-07-10,1.1798728571428572
2022-07-11,1.1557157142857142
2022-07-12,1.1315585714285714
2022-07-13,1.1074014285714284
2022-07-14,1.0832442857142857
2022-07-15,1.059087142857143
2022-07-16,1.03493
2022-07-17,1.0357299999999998
2022-07-18,1.03653
2022-07-19,1.0373299999999999
2022-07-20,1.03813
2022-07-21,1.03893
2022-07-22,1.03973
2022-07-23,1.04053
2022-07-24,1.0438185714285715
2022-07-25,1.0471071428571428
2022-07-26,1.0503957142857143
2022-07-27,1.0536842857142856
2022-07-28,1.0569728571428572
2022-07-29,1.0602614285714285
2022-07-30,1.06355
2022-07-31,1.0501172857142858
2022-08-01,1.0366845714285715
2022-08-02,1.023251857142857
2022-08-03,1.0098191428571428
2022-08-04,0.9963864285714286
2022-08-05,0.9829537142857143
2022-08-06,0.969521
2022-08-07,0.9703501428571428
2022-08-08,0.9711792857142857
2022-08-09,0.9720084285714286
2022-08-10,0.9728375714285714
2022-08-11,0.9736667142857143
2022-08-12,0.9744958571428571
2022-08-13,0.975325
2022-08-14,0.9829528571428572
2022-08-15,0.9905807142857143
2022-08-16,0.9982085714285714
2022-08-17,1.0058364285714285
2022-08-18,1.0134642857142857
2022-08-19,1.021092142857143
2022-08-20,1.02872
2022-08-21,1.1000085714285714
2022-08-22,1.171297142857143
2022-08-23,1.2425857142857144
2022-08-24,1.3138742857142858
2022-08-25,1.3851628571428574
2022-08-26,1.4564514285714287
2022-08-27,1.52774
2022-08-28,1.5533557142857144
2022-08-29,1.5789714285714287
2022-08-30,1.604587142857143
2022-08-31,1.630202857142857
2022-09-01,1.6558185714285714
2022-09-02,1.6814342857142857
2022-09-03,1.70705
2022-09-04,1.697182857142857
2022-09-05,1.6873157142857143
2022-09-06,1.6774485714285714
2022-09-07,1.6675814285714285
2022-09-08,1.6577142857142857
2022-09-09,1.6478471428571428
2022-09-10,1.63798
2022-09-11,1.6347971428571428
2022-09-12,1.6316142857142857
2022-09-13,1.6284314285714285
2022-09-14,1.6252485714285714
2022-09-15,1.6220657142857142
2022-09-16,1.618882857142857
2022-09-17,1.6157
2022-09-18,1.6204914285714285
2022-09-19,1.625282857142857
2022-09-20,1.6300742857142856
2022-09-21,1.6348657142857144
2022-09-22,1.639657142857143
2022-09-23,1.6444485714285715
2022-09-24,1.64924
2022-09-25,1.6639657142857143
2022-09-26,1.6786914285714287
2022-09-27,1.693417142857143
2022-09-28,1.7081428571428572
2022-09-29,1.7228685714285714
2022-09-30,1.7375942857142859
2022-10-01,1.75232
2022-10-02,1.7659500000000001
2022-10-03,1.7795800000000002
2022-10-04,1.7932100000000002
2022-10-05,1.80684
2022-10-06,1.82047
2022-10-07,1.8341
2022-10-08,1.84773
2022-10-09,1.8601728571428573
2022-10-10,1.8726157142857143
2022-10-11,1.8850585714285715
2022-10-12,1.8975014285714287
2022-10-13,1.9099442857142859
2022-10-14,1.9223871428571428
2022-10-15,1.93483
2022-10-16,1.9847814285714287
2022-10-17,2.034732857142857
2022-10-18,2.0846842857142858
2022-10-19,2.1346357142857144
2022-10-20,2.1845871428571426
2022-10-21,2.2345385714285713
2022-10-22,2.28449
2022-10-23,2.3556871428571426
2022-10-24,2.426884285714286
2022-10-25,2.4980814285714286
2022-10-26,2.5692785714285713
2022-10-27,2.640475714285714
2022-10-28,2.711672857142857
2022-10-29,2.78287
2022-10-30,2.9011299999999998
2022-10-31,3.01939
2022-11-01,3.13765
2022-11-02,3.25591
2022-11-03,3.37417
2022-11-04,3.4924299999999997
2022-11-05,3.61069
2022-11-06,3.7731642857142855
2022-11-07,3.9356385714285715
2022-11-08,4.098112857142857
2022-11-09,4.260587142857143
2022-11-10,4.423061428571429
2022-11-11,4.585535714285714
2022-11-12,4.74801
2022-11-13,4.90257
2022-11-14,5.05713
2022-11-15,5.21169
2022-11-16,5.36625
2022-11-17,5.52081
2022-11-18,5.67537
2022-11-19,5.82993
2022-11-20,6.024737142857143
2022-11-21,6.219544285714286
2022-11-22,6.414351428571429
2022-11-23,6.609158571428571
2022-11-24,6.803965714285714
2022-11-25,6.998772857142857
2022-11-26,7.19358
2022-11-27,7.150747142857143
2022-11-28,7.107914285714285
2022-11-29,7.065081428571428
2022-11-30,7.022248571428571
2022-12-01,6.9794157142857145
2022-12-02,6.936582857142857
2022-12-03,6.89375
2022-12-04,6.9531
2022-12-05,7.012449999999999
2022-12-06,7.0718
2022-12-07,7.13115
2022-12-08,7.1905
2022-12-09,7.2498499999999995
2022-12-10,7.3092
2022-12-11,7.3722199999999996
2022-12-12,7.435239999999999
2022-12-13,7.498259999999999
2022-12-14,7.56128
2022-12-15,7.6243
2022-12-16,7.68732
2022-12-17,7.75034
2022-12-18,7.677261428571428
2022-12-19,7.604182857142857
2022-12-20,7.531104285714285
2022-12-21,7.458025714285714
2022-12-22,7.3849471428571425
2022-12-23,7.311868571428571
2022-12-24,7.23879
2022-12-25,7.04242
2022-12-26,6.84605
2022-12-27,6.64968
2022-12-28,6.45331
2022-12-29,6.25694
2022-12-30,6.06057
2022-12-31,5.8642
2023-01-01,5.603025714285715
2023-01-02,5.341851428571429
2023-01-03,5.080677142857144
2023-01-04,4.819502857142858
2023-01-05,4.5583285714285715
2023-01-06,4.297154285714286
2023-01-07,4.03598
2023-01-08,3.8549885714285717
2023-01-09,3.673997142857143
2023-01-10,3.4930057142857143
2023-01-11,3.3120142857142856
2023-01-12,3.131022857142857
2023-01-13,2.9500314285714286
2023-01-14,2.76904
2023-01-15,2.7987385714285713
2023-01-16,2.8284371428571426
2023-01-17,2.858135714285714
2023-01-18,2.887834285714286
2023-01-19,2.917532857142857
2023-01-20,2.9472314285714285
2023-01-21,2.97693
2023-01-22,2.9205514285714282
2023-01-23,2.864172857142857
2023-01-24,2.8077942857142855
2023-01-25,2.7514157142857143
2023-01-26,2.6950371428571427
2023-01-27,2.6386585714285715
2023-01-28,2.58228
2023-01-29,2.603625714285714
2023-01-30,2.6249714285714285
2023-01-31,2.646317142857143
2023-02-01,2.667662857142857
2023-02-02,2.6890085714285714
2023-02-03,2.7103542857142857
2023-02-04,2.7317
2023-02-05,2.7211757142857143
2023-02-06,2.7106514285714285
2023-02-07,2.7001271428571427
2023-02-08,2.6896028571428574
2023-02-09,2.6790785714285716
2023-02-10,2.668554285714286
2023-02-11,2.65803
2023-02-12,2.6815014285714285
2023-02-13,2.7049728571428573
2023-02-14,2.7284442857142857
2023-02-15,2.7519157142857145
2023-02-16,2.775387142857143
2023-02-17,2.7988585714285716
2023-02-18,2.82233
2023-02-19,2.809557142857143
2023-02-20,2.7967842857142857
2023-02-21,2.7840114285714286
2023-02-22,2.7712385714285714
2023-02-23,2.7584657142857143
2023-02-24,2.745692857142857
