date,temp_max,temp_min,precip,snowfall,site
2022-11-29,22.8,15.2,0.0,0.0,A
2022-11-30,18.8,7.9,0.0,0.0,A
2022-12-01,37.7,8.4,0.0,0.0,A
2022-12-02,27.3,3.7,0.043,0.11929133858267717,A
2022-12-03,19.2,-1.3,0.0,0.0,A
2022-12-04,33.0,6.5,0.0,0.0,A
2022-12-05,23.0,1.4,0.0,0.0,A
2022-12-06,19.8,1.0,0.114,0.31456692913385825,A
2022-12-07,7.0,-6.4,0.012,0.021653543307086614,A
2022-12-08,26.1,8.0,0.0,0.0,A
2022-12-09,32.5,12.7,0.0,0.0,A
2022-12-10,33.3,14.1,0.0,0.0,A
2022-12-11,33.0,10.5,0.0,0.0,A
2022-12-12,32.0,25.9,0.0,0.0,A
2022-12-13,33.3,30.6,0.791,2.17007874015748,A
2022-12-14,34.4,31.3,0.232,0.618503937007874,A
2022-12-15,32.8,27.7,0.535,1.4755905511811025,A
2022-12-16,27.5,16.0,0.126,0.347244094488189,A
2022-12-17,15.5,-0.9,0.079,0.21692913385826773,A
2022-12-18,1.0,-11.7,0.012,0.03267716535433071,A
2022-12-19,1.2,-6.3,0.075,0.2062992125984252,A
2022-12-20,-7.1,-23.6,0.0,0.0,A
2022-12-21,-9.5,-19.6,0.165,0.44488188976377946,A
2022-12-22,-8.0,-16.0,0.012,0.03267716535433071,A
2022-12-23,-3.9,-10.4,0.0,0.0,A
2022-12-24,-2.4,-10.7,0.0,0.0,A
2022-12-25,-0.6,-17.0,0.185,0.5098425196850394,A
2022-12-26,5.5,-10.4,0.0,0.0,A
2022-12-27,27.5,6.3,0.0,0.0,A
2022-12-28,33.3,16.9,0.0,0.0,A
2022-12-29,23.0,10.4,0.0,0.0,A
2022-12-30,14.6,1.0,0.0,0.0,A
2022-12-31,25.7,8.4,0.0,0.0,A
2023-01-01,25.1,13.5,0.0,0.0,A
2023-01-02,22.9,8.2,0.0,0.0,A
2023-01-03,17.3,8.2,0.0,0.0,A
2023-01-04,17.1,10.2,0.024,0.06496062992125984,A
2023-01-05,19.0,8.2,0.0,0.0,A
2023-01-06,14.5,9.0,0.0,0.0,A
2023-01-07,19.2,7.1,0.0,0.0,A
2023-01-08,23.6,10.0,0.0,0.0,A
2023-01-09,22.3,13.8,0.0,0.0,A
2023-01-10,27.9,18.1,0.0,0.0,A
2023-01-11,24.6,17.5,0.0,0.0,A
2023-01-12,19.6,10.8,0.0,0.0,A
2023-01-13,21.1,8.8,0.0,0.0,A
2023-01-14,29.5,16.6,0.0,0.0,A
2023-01-15,35.7,22.1,0.0,0.0,A
2023-01-16,30.5,22.0,0.047,0.13031496062992126,A
2023-01-17,22.5,16.0,0.059,0.15196850393700786,A
2023-01-18,23.2,15.6,0.0,0.0,A
2023-01-19,24.7,17.3,0.004,0.011023622047244094,A
2023-01-20,29.1,18.9,0.0,0.0,A
2023-01-21,23.4,6.5,0.0,0.0,A
2023-01-22,15.8,-0.6,0.0,0.0,A
2023-01-23,33.7,14.7,0.008,0.021653543307086614,A
2023-01-24,28.8,10.2,0.043,0.11929133858267717,A
2023-01-25,20.8,-1.6,0.0,0.0,A
2023-01-26,33.3,-2.3,0.087,0.22795275590551178,A
2023-01-27,35.2,-1.0,0.004,0.0,A
2023-01-28,-2.0,-14.5,0.0,0.0,A
2023-01-29,-2.4,-18.9,0.0,0.0,A
2023-01-30,-2.9,-21.9,0.0,0.0,A
2023-01-31,3.5,-16.1,0.0,0.0,A
2023-02-01,14.0,-12.5,0.0,0.0,A
2023-02-02,11.8,-17.3,0.028,0.07598425196850393,A
2023-02-03,2.3,-19.6,0.0,0.0,A
2023-02-04,33.9,2.7,0.0,0.0,A
2023-02-05,22.1,7.1,0.0,0.0,A
2023-02-06,38.8,19.4,0.0,0.0,A
2023-02-07,35.9,18.3,0.0,0.0,A
2023-02-08,37.0,20.1,0.0,0.0,A
2023-02-09,29.7,6.5,0.0,0.0,A
2023-02-10,30.5,3.4,0.0,0.0,A
2023-02-11,38.1,23.5,0.0,0.0,A
2023-02-12,37.0,17.1,0.0,0.0,A
2023-02-13,40.3,17.5,0.0,0.0,A
2023-02-14,39.1,20.2,0.193,0.47755905511811025,A
2023-02-15,18.3,1.6,0.024,0.06496062992125984,A
2023-02-16,11.9,-5.5,0.0,0.0,A
2023-02-17,32.5,-5.3,0.0,0.0,A
2023-02-18,35.2,11.3,0.0,0.0,A
2023-02-19,26.1,9.0,0.0,0.0,A
2023-02-20,28.1,3.8,0.087,0.23858267716535433,A
2023-02-21,8.4,-7.7,0.063,0.18464566929133858,A
2023-02-22,2.8,-7.2,0.031,0.08661417322834646,A
2023-02-23,2.1,-10.1,0.161,0.44488188976377946,A
2023-02-24,0.0,-20.7,0.004,0.011023622047244094,A
2023-02-25,17.0,-8.3,0.0,0.0,A
2023-02-26,26.6,-4.2,0.0,0.0,A
2023-02-27,35.4,18.0,0.0,0.0,A
2023-02-28,29.0,7.3,0.087,0.23858267716535433,A
2023-03-01,24.6,1.9,0.386,1.0633858267716536,A
2023-03-02,18.1,-4.4,0.012,0.03267716535433071,A
2023-03-03,34.5,12.8,0.0,0.0,A
2023-03-04,30.0,12.9,0.0,0.0,A
2023-03-05,32.5,8.6,0.008,0.021653543307086614,A
2023-03-06,25.5,5.9,0.008,0.03267716535433071,A
2023-03-07,19.9,2.2,0.079,0.21692913385826773,A
2023-03-08,26.5,19.2,0.106,0.2929133858267716,A
2023-03-09,33.4,21.0,0.106,0.2929133858267716,A
2023-03-10,30.4,17.5,0.024,0.06496062992125984,A
2023-03-11,30.6,21.8,0.413,1.1283464566929133,A
2023-03-12,24.4,15.3,0.035,0.09763779527559055,A
2023-03-13,21.1,1.9,0.0,0.0,A
2023-03-14,28.9,8.0,0.0,0.0,A
2023-03-15,36.5,17.1,0.004,0.0,A
2023-03-16,31.6,12.8,0.028,0.07598425196850393,A
2023-03-17,10.9,1.2,0.004,0.0,A
2023-03-18,18.0,4.4,0.0,0.0,A
2023-03-19,27.6,4.6,0.0,0.0,A
2023-03-20,28.4,9.2,0.0,0.0,A
2023-03-21,31.6,11.3,0.508,1.3996062992125984,A
2023-03-22,29.1,13.0,0.02,0.05433070866141733,A
2023-03-23,23.2,4.9,0.0,0.0,A
2023-03-24,32.5,4.8,0.0,0.0,A
2023-03-25,31.3,16.7,0.0,0.0,A
2023-03-26,28.2,5.8,0.0,0.0,A
2023-03-27,19.7,2.8,0.008,0.021653543307086614,A
2023-03-28,21.6,1.1,0.067,0.1736220472440945,A
2023-03-29,18.2,-6.3,0.0,0.0,A
2023-03-30,31.4,4.0,0.02,0.05433070866141733,A
2023-03-31,37.0,26.8,0.016,0.04330708661417323,A
2023-04-01,32.9,14.3,0.0,0.0,A
2023-04-02,41.6,24.4,0.016,0.03267716535433071,A
2023-04-03,33.7,24.1,0.0,0.0,A
2023-04-04,32.7,24.1,0.528,1.4539370078740157,A
2023-04-05,25.2,20.5,0.276,0.7594488188976378,A
2023-04-06,30.0,17.4,0.0,0.0,A
2023-04-07,36.3,12.6,0.02,0.05433070866141733,A
2023-04-08,43.2,21.7,0.0,0.0,A
2023-04-09,45.5,28.0,0.0,0.0,A
2023-04-10,47.6,26.6,0.0,0.0,A
2023-04-11,53.0,34.0,0.0,0.0,A
2023-04-12,49.7,33.6,0.004,0.0,A
2023-04-13,50.6,36.4,0.028,0.0,A
2023-04-14,44.1,33.0,0.102,0.0,A
2023-04-15,35.2,30.9,0.024,0.011023622047244094,A
2023-04-16,42.2,27.8,0.0,0.0,A
2023-04-17,45.5,25.3,0.0,0.0,A
2023-04-18,55.1,24.3,0.0,0.0,A
2023-04-19,52.4,36.5,0.362,0.3799212598425197,A
2023-04-20,38.0,31.5,0.559,1.345275590551181,A
2023-04-21,33.3,28.6,0.13,0.3578740157480315,A
2023-04-22,34.4,28.1,0.0,0.0,A
2023-04-23,43.6,20.7,0.016,0.021653543307086614,A
2023-04-24,43.7,22.3,0.004,0.011023622047244094,A
2023-04-25,51.3,24.1,0.0,0.0,A
2023-04-26,55.2,29.3,0.028,0.0,A
2023-04-27,55.0,30.6,0.043,0.0,A
2023-04-28,54.9,37.0,0.02,0.0,A
2023-04-29,54.5,29.3,0.083,0.0,A
2023-04-30,53.4,33.9,0.0,0.0,A
2023-05-01,51.0,34.6,0.0,0.0,A
2023-05-02,59.5,33.2,0.0,0.0,A
2023-05-03,71.4,33.0,0.0,0.0,A
2023-05-04,69.7,38.3,0.0,0.0,A
2023-05-05,70.4,40.9,0.0,0.0,A
2023-05-06,60.1,46.2,0.815,0.0,A
2023-05-07,57.6,48.1,0.283,0.0,A
2023-05-08,60.5,46.9,0.02,0.0,A
2023-05-09,69.7,38.1,0.177,0.0,A
2023-05-10,78.0,53.1,0.02,0.0,A
2023-05-11,77.6,51.1,0.004,0.0,A
2023-05-12,78.0,55.3,0.102,0.0,A
2023-05-13,63.6,57.6,0.091,0.0,A
2023-05-14,71.2,44.6,0.0,0.0,A
2023-05-15,76.7,43.4,0.0,0.0,A
2023-05-16,80.0,53.5,0.0,0.0,A
2023-05-17,80.2,53.2,0.035,0.0,A
2023-05-18,63.0,44.6,0.004,0.0,A
2023-05-19,63.8,43.5,0.004,0.0,A
2023-05-20,72.2,40.9,0.0,0.0,A
2023-05-21,79.2,44.7,0.0,0.0,A
2023-05-22,85.6,52.4,0.0,0.0,A
2023-05-23,85.9,63.3,0.118,0.0,A
2023-05-24,77.3,56.5,0.0,0.0,A
2023-05-25,84.0,55.6,0.0,0.0,A
2023-05-26,86.2,64.5,0.0,0.0,A
2023-05-27,86.6,63.8,0.0,0.0,A
2023-05-28,85.8,62.5,0.0,0.0,A
2023-05-29,82.8,65.0,0.244,0.0,A
2023-05-30,84.5,60.6,0.031,0.0,A
2023-05-31,91.1,58.6,0.0,0.0,A
2023-06-01,92.1,66.1,0.071,0.0,A
2023-06-02,89.6,69.2,0.047,0.0,A
2023-06-03,89.2,68.8,0.012,0.0,A
2023-06-04,92.4,66.4,0.0,0.0,A
2023-06-05,91.6,67.2,0.039,0.0,A
2023-06-06,92.7,67.6,0.004,0.0,A
2023-06-07,85.6,69.7,0.114,0.0,A
2023-06-08,85.9,63.0,0.004,0.0,A
2023-06-09,84.7,65.5,0.248,0.0,A
2023-06-10,77.4,61.2,0.004,0.0,A
2023-06-11,75.0,53.1,0.0,0.0,A
2023-06-12,82.0,53.9,0.0,0.0,A
2023-06-13,86.8,60.5,0.0,0.0,A
2023-06-14,85.4,61.2,0.0,0.0,A
2023-06-15,82.7,59.5,0.0,0.0,A
2023-06-16,81.2,57.7,0.0,0.0,A
2023-06-17,83.1,60.3,0.028,0.0,A
2023-06-18,88.0,58.5,0.004,0.0,A
2023-06-19,93.7,64.1,0.0,0.0,A
2023-06-20,97.4,76.6,0.0,0.0,A
2023-06-21,92.0,73.1,0.0,0.0,A
2023-06-22,80.2,68.6,0.067,0.0,A
2023-06-23,79.3,64.6,0.906,0.0,A
2023-06-24,76.9,63.0,0.815,0.0,A
2023-06-25,74.5,60.9,0.051,0.0,A
2023-06-26,80.7,58.6,0.0,0.0,A
2023-06-27,81.1,59.2,0.0,0.0,A
2023-06-28,79.7,64.6,0.035,0.0,A
2023-06-29,81.5,63.9,0.0,0.0,A
2023-06-30,81.8,60.6,0.004,0.0,A
2023-07-01,85.5,61.0,0.0,0.0,A
2023-07-02,87.8,64.0,0.012,0.0,A
2023-07-03,82.9,68.7,0.0,0.0,A
2023-07-04,79.6,64.1,0.138,0.0,A
2023-07-05,67.3,55.2,0.0,0.0,A
2023-07-06,77.1,50.8,0.0,0.0,A
2023-07-07,77.9,59.1,0.142,0.0,A
2023-07-08,75.7,52.5,0.0,0.0,A
2023-07-09,89.6,64.0,0.0,0.0,A
2023-07-10,77.5,60.7,0.0,0.0,A
2023-07-11,69.3,52.6,0.11,0.0,A
2023-07-12,71.6,53.0,0.067,0.0,A
2023-07-13,80.7,55.9,0.224,0.0,A
2023-07-14,81.1,63.0,0.0,0.0,A
2023-07-15,72.3,59.7,0.008,0.0,A
2023-07-16,71.5,59.6,0.0,0.0,A
2023-07-17,73.6,53.9,0.004,0.0,A
2023-07-18,80.7,54.3,0.0,0.0,A
2023-07-19,80.9,61.4,0.043,0.0,A
2023-07-20,79.0,59.9,0.024,0.0,A
2023-07-21,82.0,56.1,0.016,0.0,A
2023-07-22,83.9,62.6,0.004,0.0,A
2023-07-23,85.7,58.5,0.232,0.0,A
2023-07-24,89.7,63.1,0.0,0.0,A
2023-07-25,92.2,69.6,0.315,0.0,A
2023-07-26,95.1,68.7,0.02,0.0,A
2023-07-27,89.7,68.6,0.0,0.0,A
2023-07-28,79.7,63.5,0.031,0.0,A
2023-07-29,73.7,59.2,0.0,0.0,A
2023-07-30,80.6,57.7,0.0,0.0,A
2023-07-31,84.0,57.0,0.0,0.0,A
2023-08-01,91.8,67.4,0.035,0.0,A
2023-08-02,89.3,66.5,0.008,0.0,A
2023-08-03,90.8,69.2,0.0,0.0,A
2023-08-04,83.1,64.0,0.0,0.0,A
2023-08-05,84.8,68.5,0.028,0.0,A
2023-08-06,81.4,65.8,0.114,0.0,A
2023-08-07,80.0,58.3,0.0,0.0,A
2023-08-08,81.9,60.4,0.126,0.0,A
2023-08-09,78.5,60.1,0.012,0.0,A
2023-08-10,69.8,57.8,1.118,0.0,A
2023-08-11,78.2,60.4,0.035,0.0,A
2023-08-12,74.8,60.3,0.004,0.0,A
2023-08-13,70.6,57.5,0.295,0.0,A
2023-08-14,75.7,58.5,0.004,0.0,A
2023-08-15,84.4,61.3,0.0,0.0,A
2023-08-16,83.4,65.0,0.008,0.0,A
2023-08-17,74.3,58.4,0.0,0.0,A
2023-08-18,83.6,60.3,0.0,0.0,A
2023-08-19,88.4,66.7,0.0,0.0,A
2023-08-20,70.5,57.9,0.0,0.0,A
2023-08-21,77.2,59.0,0.0,0.0,A
2023-08-22,87.9,69.2,0.0,0.0,A
2023-08-23,85.8,65.2,0.0,0.0,A
2023-08-24,84.3,67.7,0.0,0.0,A
2023-08-25,77.7,62.4,0.067,0.0,A
2023-08-26,73.5,57.3,0.008,0.0,A
2023-08-27,79.2,58.8,0.091,0.0,A
2023-08-28,80.9,59.3,0.0,0.0,A
2023-08-29,77.4,60.9,0.0,0.0,A
2023-08-30,80.9,54.0,0.0,0.0,A
2023-08-31,84.6,69.5,0.0,0.0,A
2023-09-01,88.7,66.2,0.0,0.0,A
2023-09-02,91.0,65.8,0.0,0.0,A
2023-09-03,90.3,68.7,0.0,0.0,A
2023-09-04,94.2,76.1,0.0,0.0,A
2023-09-05,77.4,61.9,0.776,0.0,A
2023-09-06,68.8,53.1,0.0,0.0,A
2023-09-07,73.3,49.3,0.0,0.0,A
2023-09-08,76.4,56.9,0.0,0.0,A
2023-09-09,72.3,56.9,0.004,0.0,A
2023-09-10,72.1,50.2,0.0,0.0,A
2023-09-11,67.9,51.5,0.004,0.0,A
2023-09-12,64.7,46.4,0.0,0.0,A
2023-09-13,71.3,47.0,0.0,0.0,A
2023-09-14,75.5,59.9,0.039,0.0,A
2023-09-15,73.3,55.4,0.0,0.0,A
2023-09-16,65.4,52.1,0.004,0.0,A
2023-09-17,69.3,47.0,0.0,0.0,A
2023-09-18,79.9,55.4,0.0,0.0,A
2023-09-19,85.9,62.7,0.0,0.0,A
2023-09-20,81.3,56.7,0.303,0.0,A
2023-09-21,80.4,61.2,0.067,0.0,A
2023-09-22,74.9,62.5,0.028,0.0,A
2023-09-23,69.8,60.7,1.252,0.0,A
2023-09-24,67.8,53.9,0.083,0.0,A
2023-09-25,70.1,52.0,0.051,0.0,A
2023-09-26,71.6,53.9,0.0,0.0,A
2023-09-27,70.1,54.2,0.0,0.0,A
2023-09-28,75.3,58.5,0.0,0.0,A
2023-09-29,71.4,58.8,0.429,0.0,A
2023-09-30,74.3,56.1,0.008,0.0,A
2023-10-01,86.8,67.6,0.0,0.0,A
2023-10-02,83.8,68.8,0.0,0.0,A
2023-10-03,77.7,66.6,0.043,0.0,A
2023-10-04,66.6,54.8,0.039,0.0,A
2023-10-05,57.0,45.4,0.079,0.0,A
2023-10-06,52.8,39.8,0.197,0.021653543307086614,A
2023-10-07,55.0,33.8,0.0,0.0,A
2023-10-08,58.5,37.3,0.0,0.0,A
2023-10-09,54.3,37.3,0.0,0.0,A
2023-10-10,53.0,31.3,0.0,0.0,A
2023-10-11,58.4,33.7,0.0,0.0,A
2023-10-12,59.4,42.4,0.0,0.0,A
2023-10-13,50.4,46.5,0.165,0.0,A
2023-10-14,53.2,39.7,0.016,0.0,A
2023-10-15,56.9,38.8,0.0,0.0,A
2023-10-16,59.1,35.7,0.0,0.0,A
2023-10-17,64.6,41.6,0.071,0.0,A
2023-10-18,57.4,51.5,0.217,0.0,A
2023-10-19,63.5,43.5,0.004,0.0,A
2023-10-20,68.8,40.6,0.0,0.0,A
2023-10-21,58.0,43.6,0.0,0.0,A
2023-10-22,61.0,38.9,0.0,0.0,A
2023-10-23,63.1,48.7,0.012,0.0,A
2023-10-24,50.5,42.6,0.016,0.0,A
2023-10-25,52.3,36.0,0.091,0.0,A
2023-10-26,44.5,35.1,0.319,0.08661417322834646,A
2023-10-27,34.2,24.2,0.169,0.3578740157480315,A
2023-10-28,32.4,21.6,0.0,0.0,A
2023-10-29,31.9,21.0,0.004,0.011023622047244094,A
2023-10-30,37.1,20.8,0.083,0.21692913385826773,A
2023-10-31,30.2,22.5,0.0,0.0,A
2023-11-01,38.4,23.0,0.0,0.0,A
2023-11-02,41.3,24.0,0.0,0.0,A
2023-11-03,39.7,21.4,0.0,0.0,A
2023-11-04,45.4,21.9,0.0,0.0,A
2023-11-05,48.1,27.8,0.11,0.0,A
2023-11-06,45.1,34.4,0.087,0.0,A
2023-11-07,44.2,32.4,0.031,0.0,A
2023-11-08,49.3,34.4,0.0,0.0,A
2023-11-09,39.7,34.3,0.031,0.021653543307086614,A
2023-11-10,37.6,29.9,0.008,0.03267716535433071,A
2023-11-11,43.0,27.2,0.0,0.0,A
2023-11-12,54.6,28.0,0.039,0.011023622047244094,A
2023-11-13,53.2,29.8,0.0,0.0,A
2023-11-14,55.5,38.7,0.0,0.0,A
2023-11-15,54.2,28.7,0.0,0.0,A
2023-11-16,42.9,28.1,0.0,0.0,A
2023-11-17,45.3,24.8,0.0,0.0,A
2023-11-18,47.2,29.1,0.0,0.0,A
2023-11-19,50.3,29.7,0.004,0.0,A
2023-11-20,48.8,40.0,0.146,0.0,A
2023-11-21,38.6,26.9,0.0,0.0,A
2023-11-22,46.2,24.2,0.0,0.0,A
2023-11-23,23.0,15.2,0.0,0.0,A
2023-11-24,28.2,10.5,0.0,0.0,A
2023-11-25,30.2,19.5,0.0,0.0,A
2023-11-26,33.2,13.3,0.067,0.18464566929133858,A
2023-11-27,21.0,9.6,0.0,0.0,A
2023-11-28,40.2,11.0,0.0,0.0,A
2023-11-29,44.8,27.6,0.0,0.0,A
2023-11-30,35.1,23.1,0.0,0.0,A
2023-12-01,34.2,18.5,0.0,0.0,A
2023-12-02,36.0,26.5,0.0,0.0,A
2023-12-03,37.1,24.1,0.0,0.0,A
2023-12-04,31.2,22.8,0.004,0.011023622047244094,A
2023-12-05,33.8,22.7,0.0,0.0,A
2023-12-06,48.6,27.0,0.0,0.0,A
2023-12-07,50.2,27.9,0.0,0.0,A
2023-12-08,40.7,33.3,0.024,0.011023622047244094,A
2023-12-09,33.3,24.1,0.146,0.3905511811023622,A
2023-12-10,28.2,18.4,0.0,0.0,A
2023-12-11,34.1,18.8,0.0,0.0,A
2023-12-12,27.7,15.2,0.0,0.0,A
2023-12-13,38.4,19.3,0.0,0.0,A
2023-12-14,46.6,31.3,0.0,0.0,A
2023-12-15,37.5,32.6,0.087,0.011023622047244094,A
2023-12-16,33.4,28.9,0.146,0.4015748031496063,A
2023-12-17,35.1,24.9,0.012,0.03267716535433071,A
2023-12-18,25.0,10.1,0.0,0.0,A
2023-12-19,35.6,23.1,0.0,0.0,A
2023-12-20,38.6,26.7,0.0,0.0,A
2023-12-21,39.1,29.6,0.0,0.0,A
2023-12-22,38.7,28.0,0.0,0.0,A
2023-12-23,44.2,32.6,0.031,0.0,A
2023-12-24,43.2,29.8,0.394,0.43385826771653546,A
2023-12-25,34.1,24.5,0.646,0.05433070866141733,A
2023-12-26,35.7,32.3,1.008,0.6728346456692914,A
2023-12-27,33.7,31.9,0.039,0.07598425196850393,A
2023-12-28,36.4,23.1,0.0,0.0,A
2023-12-29,42.5,23.4,0.0,0.0,A
2023-12-30,28.5,24.8,0.024,0.06496062992125984,A
2023-12-31,24.7,16.6,0.0,0.0,A
2024-01-01,34.7,16.4,0.0,0.0,A
2024-01-02,36.0,26.3,0.0,0.0,A
2024-01-03,26.3,14.1,0.004,0.011023622047244094,A
2024-01-04,25.7,11.7,0.0,0.0,A
2024-01-05,34.2,26.1,0.012,0.021653543307086614,A
2024-01-06,31.0,9.8,0.055,0.15196850393700786,A
2024-01-07,13.9,6.4,0.0,0.0,A
2024-01-08,21.7,7.5,0.0,0.0,A
2024-01-09,16.5,1.9,0.0,0.0,A
2024-01-10,23.1,8.8,0.016,0.04330708661417323,A
2024-01-11,8.1,-5.3,0.0,0.0,A
2024-01-12,4.0,-5.2,0.004,0.011023622047244094,A
2024-01-13,-1.5,-9.7,0.094,0.26023622047244094,A
2024-01-14,-3.8,-13.0,0.0,0.0,A
2024-01-15,-1.3,-11.9,0.008,0.021653543307086614,A
2024-01-16,7.8,-4.1,0.0,0.0,A
2024-01-17,8.3,-5.0,0.0,0.0,A
2024-01-18,5.7,-5.2,0.004,0.011023622047244094,A
2024-01-19,4.9,-5.4,0.004,0.021653543307086614,A
2024-01-20,8.0,-12.4,0.0,0.0,A
2024-01-21,23.9,5.5,0.0,0.0,A
2024-01-22,23.5,10.7,0.004,0.021653543307086614,A
2024-01-23,32.3,13.4,0.0,0.0,A
2024-01-24,33.5,29.1,0.0,0.0,A
2024-01-25,33.7,28.7,0.0,0.0,A
2024-01-26,33.2,22.3,0.0,0.0,A
2024-01-27,35.8,19.4,0.0,0.0,A
2024-01-28,38.8,20.8,0.0,0.0,A
2024-01-29,45.1,28.3,0.0,0.0,A
2024-01-30,43.7,24.5,0.0,0.0,A
2024-01-31,49.0,29.0,0.0,0.0,A
2024-02-01,46.0,25.2,0.0,0.0,A
2024-02-02,44.2,27.0,0.0,0.0,A
2024-02-03,45.0,27.1,0.0,0.0,A
2024-02-04,41.5,24.3,0.0,0.0,A
2024-02-05,46.1,22.5,0.0,0.0,A
2024-02-06,45.6,28.9,0.0,0.0,A
2024-02-07,50.4,30.6,0.102,0.0,A
2024-02-08,44.2,28.2,0.323,0.23858267716535433,A
2024-02-09,30.6,24.3,0.012,0.03267716535433071,A
2024-02-10,34.6,19.9,0.0,0.0,A
2024-02-11,39.6,13.8,0.0,0.0,A
2024-02-12,39.8,23.4,0.0,0.0,A
2024-02-13,39.9,24.6,0.0,0.0,A
2024-02-14,32.6,21.1,0.0,0.0,A
2024-02-15,28.5,12.5,0.0,0.0,A
2024-02-16,19.1,5.7,0.0,0.0,A
2024-02-17,40.1,17.7,0.0,0.0,A
2024-02-18,38.3,20.3,0.0,0.0,A
2024-02-19,45.3,23.3,0.0,0.0,A
2024-02-20,42.7,20.8,0.0,0.0,A
2024-02-21,47.4,24.7,0.071,0.011023622047244094,A
2024-02-22,47.2,26.3,0.0,0.0,A
2024-02-23,32.5,18.8,0.004,0.011023622047244094,A
2024-02-24,54.0,19.9,0.0,0.0,A
2024-02-25,41.6,24.8,0.008,0.011023622047244094,A
2024-02-26,57.5,29.7,0.024,0.06496062992125984,A
2024-02-27,28.0,1.2,0.39,1.074015748031496,A
2024-02-28,11.6,-8.5,0.0,0.0,A
2024-02-29,45.5,8.3,0.0,0.0,A
2024-03-01,54.3,31.2,0.0,0.0,A
2024-03-02,41.3,26.1,0.008,0.021653543307086614,A
2024-03-03,53.0,23.9,0.059,0.0,A
2024-03-04,31.2,15.8,0.0,0.0,A
2024-03-05,38.8,15.4,0.0,0.0,A
2024-03-06,49.9,23.0,0.012,0.011023622047244094,A
2024-03-07,32.2,14.1,0.0,0.0,A
2024-03-08,37.0,14.8,0.0,0.0,A
2024-03-09,40.1,13.8,0.0,0.0,A
2024-03-10,54.3,25.6,0.0,0.0,A
2024-03-11,63.7,25.6,0.0,0.0,A
2024-03-12,58.8,29.5,0.0,0.0,A
2024-03-13,51.3,34.3,0.0,0.0,A
2024-03-14,50.8,29.6,0.0,0.0,A
2024-03-15,52.8,30.3,0.0,0.0,A
2024-03-16,42.4,21.1,0.016,0.011023622047244094,A
2024-03-17,29.3,16.8,0.0,0.0,A
2024-03-18,38.2,11.9,0.0,0.0,A
2024-03-19,41.4,16.5,0.0,0.0,A
2024-03-20,26.8,12.2,0.0,0.0,A
2024-03-21,32.2,18.8,0.075,0.2062992125984252,A
2024-03-22,33.3,18.0,0.031,0.08661417322834646,A
2024-03-23,32.6,11.3,0.016,0.04330708661417323,A
2024-03-24,29.1,24.7,0.205,0.5641732283464567,A
2024-03-25,26.9,22.1,0.114,0.32559055118110236,A
2024-03-26,25.2,18.3,0.02,0.05433070866141733,A
2024-03-27,27.4,13.8,0.0,0.0,A
2024-03-28,39.4,14.7,0.0,0.0,A
2024-03-29,40.2,23.7,0.126,0.347244094488189,A
2024-03-30,45.0,28.8,0.0,0.0,A
2024-03-31,42.5,26.8,0.004,0.011023622047244094,A
2024-04-01,45.9,23.0,0.0,0.0,A
2024-04-02,48.3,25.3,0.028,0.0,A
2024-04-03,51.2,28.3,0.0,0.0,A
2024-04-04,53.6,23.7,0.0,0.0,A
2024-04-05,59.1,26.7,0.0,0.0,A
2024-04-06,58.4,36.0,0.0,0.0,A
2024-04-07,44.1,36.1,0.535,0.07598425196850393,A
2024-04-08,47.1,36.1,0.039,0.0,A
2024-04-09,59.6,32.2,0.004,0.0,A
2024-04-10,64.2,36.3,0.004,0.0,A
2024-04-11,56.1,39.6,0.0,0.0,A
2024-04-12,57.9,32.5,0.0,0.0,A
2024-04-13,71.5,43.6,0.004,0.0,A
2024-04-14,67.5,42.8,0.0,0.0,A
2024-04-15,62.6,41.8,0.012,0.0,A
2024-04-16,54.0,42.6,0.882,0.0,A
2024-04-17,58.5,38.5,0.516,0.0,A
2024-04-18,41.2,31.5,0.0,0.0,A
2024-04-19,36.7,26.7,0.0,0.0,A
2024-04-20,48.3,26.8,0.0,0.0,A
2024-04-21,58.9,31.5,0.0,0.0,A
2024-04-22,63.7,40.3,0.0,0.0,A
2024-04-23,58.6,37.8,0.0,0.0,A
2024-04-24,62.8,30.8,0.0,0.0,A
2024-04-25,74.1,45.2,0.0,0.0,A
2024-04-26,58.4,47.0,0.248,0.0,A
2024-04-27,52.8,45.2,0.059,0.0,A
2024-04-28,48.4,36.0,0.185,0.0,A
2024-04-29,43.2,34.5,0.071,0.0,A
2024-04-30,55.6,28.8,0.224,0.0,A
2024-05-01,62.2,39.8,0.004,0.0,A
2024-05-02,52.4,44.0,0.535,0.0,A
2024-05-03,58.1,40.5,0.0,0.0,A
2024-05-04,58.9,35.7,0.016,0.0,A
2024-05-05,67.1,36.5,0.0,0.0,A
2024-05-06,71.5,50.9,0.15,0.0,A
2024-05-07,65.7,49.7,0.264,0.0,A
2024-05-08,69.7,41.3,0.0,0.0,A
2024-05-09,68.1,43.7,0.0,0.0,A
2024-05-10,68.0,46.4,0.0,0.0,A
2024-05-11,76.9,40.0,0.0,0.0,A
2024-05-12,71.5,51.5,0.0,0.0,A
2024-05-13,64.8,43.5,0.0,0.0,A
2024-05-14,72.3,47.8,0.008,0.0,A
2024-05-15,58.7,51.9,1.315,0.0,A
2024-05-16,71.1,44.6,0.012,0.0,A
2024-05-17,82.6,54.1,0.0,0.0,A
