site,block,feature,total_coef,rate_coef
B,0,trend,0.0,0.01344751591493018
B,0,is_holiday,0.0,-0.042463276522408014
B,0,is_halloween,0.0,-0.04558842498966036
B,0,days_since_xmas,0.0,-0.0003898352057852046
B,0,days_until_thanksgiving,0.0,-0.00048051064220314816
B,0,days_since_july4,0.0,-0.00016576473888412608
B,0,days_to_nearest_holiday,0.0,-0.004017886627016354
B,0,school_in_session,0.0,0.02379859994070068
B,0,days_since_school_start,0.0,-0.0009929064276511443
B,0,days_until_school_start,0.0,-0.0009339508480733815
B,0,is_covid_era,0.0,0.07412308382727704
B,0,temp_min,0.0,0.0006484792302184114
B,0,temp_max,0.0,-0.0039685926779479365
B,0,precip,0.0,-0.041287354740766356
B,0,snowfall,0.0,0.03966314016854365
B,0,temp_range,0.0,-0.004617071908180536
B,1,const,2.352826369531799,-0.2779357120152344
B,1,fourier_7_sin_1,0.01526204198038757,0.05586416787693318
B,1,fourier_7_cos_1,0.1363194025102771,-0.0400397360078346
B,1,fourier_7_sin_2,-0.00513016894440533,0.01396812406396882
B,1,fourier_7_cos_2,0.06725549718720693,0.01792117717389732
B,1,fourier_7_sin_3,-0.003243847531893354,-0.003882096856839705
B,1,fourier_7_cos_3,0.06391405926428403,0.0009263353235233053
B,1,fourier_7_sin_4,0.0032438475318864917,0.003882096856839692
B,1,fourier_7_cos_4,0.06391405926425162,0.0009263353235234998
B,1,fourier_7_sin_5,0.005130168944393172,-0.013968124063969148
B,1,fourier_7_cos_5,0.06725549718727244,0.01792117717389695
B,1,fourier_365.25_sin_1,-0.0642010347261284,-0.019161958255684036
B,1,fourier_365.25_cos_1,0.09087345035720523,-0.019691283340917184
B,1,fourier_365.25_sin_2,0.0129954856490265,-0.02075708218418452
B,1,fourier_365.25_cos_2,-0.0069948374653269595,-0.06464691119909902
B,1,fourier_365.25_sin_3,-0.005479399451585999,-0.027298980813792437
B,1,fourier_365.25_cos_3,-0.010300330429250654,0.017478449301462657
B,1,dow_1,0.34125141590659025,-0.03232707397962793
B,1,dow_2,0.327135813920243,-0.026911113840270836
B,1,dow_3,0.31107854554237985,-0.023540767962362097
B,1,dow_4,0.30680976729640524,-0.02898823671286388
B,1,dow_5,0.31591213978754584,-0.05630433681019545
B,1,dow_6,0.3380952174422332,-0.06410415999047679
B,1,trend,0.043025815118580876,-0.005891533762151029
B,1,is_holiday,-0.015519038280281198,-0.0734948512077535
B,1,is_halloween,-0.010742360855322928,-0.04926208632206416
B,1,days_since_xmas,6.557651455751586e-05,-0.0005662229682267758
B,1,days_until_thanksgiving,0.00044618866884272695,-0.0003169019405215663
B,1,days_since_july4,0.00033916480994999816,-0.00020693069000341427
B,1,days_to_nearest_holiday,0.0008854008496123344,-0.0032704198836379394
B,1,school_in_session,0.015418150148186495,-0.01148467968289193
B,1,days_since_school_start,0.0011477237463340135,-0.0006136246194332474
B,1,days_until_school_start,0.00123064401350525,-0.001132068715399601
B,1,is_covid_era,-0.06884212220916522,0.030492218033846368
B,1,temp_min,0.0015816438154097558,-0.0016240686408142836
B,1,temp_max,0.0022867401786210917,-0.0004659742021248259
B,1,precip,0.011011777506470725,-0.00539185322085231
B,1,snowfall,-0.022365984756915345,-0.00710527211055603
B,1,temp_range,0.0007050963630631254,0.0011580944386907065
B,2,const,2.855038716599257,-0.4666309864955905
B,2,fourier_7_sin_1,-0.01805237467556305,0.09489281357941977
B,2,fourier_7_cos_1,0.1473006524131148,-0.0636599887425491
B,2,fourier_7_sin_2,-0.006927723427840965,0.019206264851658862
B,2,fourier_7_cos_2,0.06440371805370337,0.02557170845503996
B,2,fourier_7_sin_3,-0.0021650607414169703,-0.009327441027696497
B,2,fourier_7_cos_3,0.06371358132209956,-0.006384720076883698
B,2,fourier_7_sin_4,0.0021650607414030426,0.00932744102769653
B,2,fourier_7_cos_4,0.0637135813220964,-0.00638472007688368
B,2,fourier_7_sin_5,0.0069277234278399945,-0.019206264851659903
B,2,fourier_7_cos_5,0.06440371805369778,0.025571708455039796
B,2,fourier_365.25_sin_1,-0.03702335912717493,-0.037142793682968946
B,2,fourier_365.25_cos_1,0.03072175432203528,-0.050364708083046016
B,2,fourier_365.25_sin_2,0.008882502602558549,-0.01728109296656842
B,2,fourier_365.25_cos_2,0.007749238397633209,-0.008099896615779296
B,2,fourier_365.25_sin_3,-0.0017632811091368404,-0.013458449482952037
B,2,fourier_365.25_cos_3,-0.013574443916704136,-0.026635953285046737
B,2,dow_1,0.4073763867767552,-0.0525933616069836
B,2,dow_2,0.3895827651554792,-0.04419916585938344
B,2,dow_3,0.37607326124159024,-0.0404378823728328
B,2,dow_4,0.3786601742101034,-0.05018805588280221
B,2,dow_5,0.396954893589075,-0.09646936795197766
B,2,dow_6,0.41983771845805545,-0.10337501178955735
B,2,trend,0.036892680901199536,0.004505222922152012
B,2,is_holiday,0.06003122808081238,-0.09939350073901997
B,2,is_halloween,0.0056715369509859085,-0.009021154536215704
B,2,days_since_xmas,0.00015611049382541222,-0.00041451395362651535
B,2,days_until_thanksgiving,0.00042624209425038936,-1.9365633742466323e-05
B,2,days_since_july4,9.870663281421595e-05,8.63676686450439e-06
B,2,days_to_nearest_holiday,0.0007747338697433006,-0.0016947288594597694
B,2,school_in_session,0.012328088671569178,0.058131402687187035
B,2,days_since_school_start,0.0008801266300801883,-0.000712054329933743
B,2,days_until_school_start,0.0010081240597529574,-0.0009453075869931235
B,2,is_covid_era,-0.04095760921954125,0.037043836807173866
B,2,temp_min,0.0009015610888897814,-0.0011424421255992454
B,2,temp_max,0.0017866598922271811,-0.00038467515164815493
B,2,precip,-0.021789524576039797,-0.030757390386061536
B,2,snowfall,-0.027560671668625494,-0.02582733842935401
B,2,temp_range,0.0008850988034478117,0.0007577669739241195
B,3,const,2.8314098883076557,-0.5761108641940236
B,3,fourier_7_sin_1,-0.03842672684700028,0.0290766480633643
B,3,fourier_7_cos_1,0.12924693265669818,-0.03254226509949736
B,3,fourier_7_sin_2,-0.004970817960710222,0.006173106911434509
B,3,fourier_7_cos_2,0.048443582262954914,0.0030343148688874435
B,3,fourier_7_sin_3,0.005473700060123392,-0.005355429619904385
B,3,fourier_7_cos_3,0.05975260512025723,-0.002953062027061978
B,3,fourier_7_sin_4,-0.005473700060108619,0.005355429619904355
B,3,fourier_7_cos_4,0.05975260512025015,-0.002953062027061672
B,3,fourier_7_sin_5,0.004970817960725144,-0.006173106911434413
B,3,fourier_7_cos_5,0.0484435822628972,0.0030343148688875866
B,3,fourier_365.25_sin_1,0.01119586029541634,0.018725912980055506
B,3,fourier_365.25_cos_1,-0.01093775435618205,-0.07381769112153003
B,3,fourier_365.25_sin_2,0.020706914209526948,-0.023093985222175564
B,3,fourier_365.25_cos_2,0.01870413148229195,-0.015583045827922342
B,3,fourier_365.25_sin_3,0.016910022446576457,-0.023187716712569476
B,3,fourier_365.25_cos_3,-0.0063063509197883675,0.01635285950446963
B,3,dow_1,0.39975990739522244,-0.07998058425078576
B,3,dow_2,0.3831336382628678,-0.07300938731556768
B,3,dow_3,0.37391869388206916,-0.07246242406231372
B,3,dow_4,0.37817579501330495,-0.0739300798546373
B,3,dow_5,0.40575423399218713,-0.09007011220696215
B,3,dow_6,0.4183396014207189,-0.09508214954527543
B,3,trend,0.019990892318607043,0.025516122054082546
B,3,is_holiday,0.03899434730656877,-0.10517528060739895
B,3,is_halloween,-0.04573391890911666,0.03249123003646426
B,3,days_since_xmas,0.0003397918049972417,-0.00030311768681892253
B,3,days_until_thanksgiving,0.0002900790951191048,-0.00035410553744077224
B,3,days_since_july4,6.404122699162009e-05,-0.00014195372990226884
B,3,days_to_nearest_holiday,0.0010098495564841937,-0.0031019709561291428
B,3,school_in_session,0.006889290967787755,-0.0033046641946690445
B,3,days_since_school_start,0.0010990089566599599,-0.001008658346446866
B,3,days_until_school_start,0.001329562734858528,-0.0009993210681580765
B,3,is_covid_era,-0.08777122127401213,0.06120796203113053
B,3,temp_min,0.0010647240212472563,-0.00011629039003045445
B,3,temp_max,0.0019351988259282372,-0.00259494854194187
B,3,precip,-0.0055839424444367935,-0.02342605285775918
B,3,snowfall,-0.029488411258360235,0.008944499684596235
B,3,temp_range,0.0008704748044222184,-0.002478658151930437
C,0,const,1.1350195751578271,-0.21698752577930266
C,0,fourier_7_sin_1,-0.04556484551771169,0.0026747423227194544
C,0,fourier_7_cos_1,0.08150747116561366,0.01703469864416605
C,0,fourier_7_sin_2,-0.008686485769110406,0.0037381225393736963
C,0,fourier_7_cos_2,0.011021204484876337,0.0027379387926209494
C,0,fourier_7_sin_3,0.005978660302490366,-0.013841651478951944
C,0,fourier_7_cos_3,0.020663509886062074,0.019469487752297548
C,0,fourier_7_sin_4,-0.005978660302490323,0.013841651478952088
C,0,fourier_7_cos_4,0.02066350988606181,0.019469487752297593
C,0,fourier_7_sin_5,0.008686485769110392,-0.003738122539373512
C,0,fourier_7_cos_5,0.011021204484877338,0.0027379387926208818
C,0,fourier_365.25_sin_1,-0.04746157181780371,0.04490811925997017
C,0,fourier_365.25_cos_1,0.024909484332755576,0.031725329565997815
C,0,fourier_365.25_sin_2,0.017937820604659913,-0.055892074365368055
C,0,fourier_365.25_cos_2,0.03298547461577659,-0.10142970259363843
C,0,fourier_365.25_sin_3,0.010385367602799346,0.008436709089987502
C,0,fourier_365.25_cos_3,-0.029632898001529826,0.05041015316073668
C,0,dow_1,0.15878872918116504,-0.033226720795548705
C,0,dow_2,0.144856735684567,-0.025944143210220955
C,0,dow_3,0.13977083541320334,-0.04049241565402721
C,0,dow_4,0.14385638666628192,-0.03177432018890084
C,0,dow_5,0.17075834690265115,-0.0326913485012181
C,0,dow_6,0.18250226327696917,-0.033072395229224935
C,0,trend,0.02995732816475248,-0.015214634237798296
C,0,is_holiday,0.12909943641329558,-0.013356652155433753
C,0,is_halloween,0.09166573066280209,-0.016551989417823296
C,0,days_since_xmas,0.0002918615664014182,1.8783488010119043e-05
C,0,days_until_thanksgiving,0.0007111155960708876,-0.0003126820068727983
C,0,days_since_july4,0.0001870943245839565,-0.0005871443035126441
C,0,days_to_nearest_holiday,0.002841837625476571,-0.0023661825325846236
C,0,school_in_session,-0.013809144036816302,-0.05917846169244348
C,0,days_since_school_start,0.0014325784689278457,-0.0005857212413049911
C,0,days_until_school_start,0.00175031352556309,-0.001557069964822052
C,0,is_covid_era,-0.04379616831187549,-0.015446886087236189
C,0,temp_min,0.0010679080162026085,-0.0010135294001402105
C,0,temp_max,0.0024859308563255317,-0.0016995260589758286
C,0,precip,-0.0005280717644538298,0.01949626959864811
C,0,snowfall,0.031227375311772384,0.01929385433314419
C,0,temp_range,0.0014180228401051613,-0.0006859966588333465
C,1,const,0.0,-0.17672371122002606
C,1,fourier_7_sin_1,0.0,0.023201722983281742
C,1,fourier_7_cos_1,0.0,-0.025282501505887
C,1,fourier_7_sin_2,0.0,0.0015086630257832112
C,1,fourier_7_cos_2,0.0,-0.0012435211507061633
C,1,fourier_7_sin_3,0.0,-0.003638123522620725
C,1,fourier_7_cos_3,0.0,0.0013764016554186215
C,1,fourier_7_sin_4,0.0,0.003638123522620712
C,1,fourier_7_cos_4,0.0,0.0013764016554188533
C,1,fourier_7_sin_5,0.0,-0.0015086630257834354
C,1,fourier_7_cos_5,0.0,-0.0012435211507064259
C,1,fourier_365.25_sin_1,0.0,0.06486112561904613
C,1,fourier_365.25_cos_1,0.0,-0.008912239512783771
C,1,fourier_365.25_sin_2,0.0,-0.039239801477245616
C,1,fourier_365.25_cos_2,0.0,-0.0035599917251401764
C,1,fourier_365.25_sin_3,0.0,0.0282414135084789
C,1,fourier_365.25_cos_3,0.0,0.004177988984025531
C,1,dow_1,0.0,-0.024873277281555903
C,1,dow_2,0.0,-0.015985028863966463
C,1,dow_3,0.0,-0.017521225110411782
C,1,dow_4,0.0,-0.02057289476858044
C,1,dow_5,0.0,-0.030162070292257374
C,1,dow_6,0.0,-0.03517736444291494
C,1,trend,0.0,0.0010860365298366338
C,1,is_holiday,0.0,-0.11123678028130339
C,1,is_halloween,0.0,0.025571822541612017
C,1,days_since_xmas,0.0,-7.490384644829587e-05
C,1,days_until_thanksgiving,0.0,-0.00028749892232026646
C,1,days_since_july4,0.0,-0.0004501588998475616
C,1,days_to_nearest_holiday,0.0,0.0008008703369770818
C,1,school_in_session,0.0,-0.014547878348328562
C,1,days_since_school_start,0.0,-0.0005577957842993525
C,1,days_until_school_start,0.0,-0.0009122004814399973
C,1,is_covid_era,0.0,0.0054884661356486685
C,1,temp_min,0.0,7.668128520488241e-05
C,1,temp_max,0.0,-0.0010079359538950141
C,1,precip,0.0,0.047990313517720345
C,1,snowfall,0.0,-0.04070351686651549
C,1,temp_range,0.0,-0.0010846172390940733
C,2,const,2.202318199367514,-0.32300243561512754
C,2,fourier_7_sin_1,0.009879094895318729,0.07416124458122242
C,2,fourier_7_cos_1,0.10509288933723784,-0.019688750650819094
C,2,fourier_7_sin_2,0.0007518496817214583,0.007426000731904336
C,2,fourier_7_cos_2,0.06138563923005869,0.015999805250286894
C,2,fourier_7_sin_3,-0.009537246808758807,-0.009404332118924498
C,2,fourier_7_cos_3,0.05541263412909082,-0.0032262971516805812
C,2,fourier_7_sin_4,0.009537246808759729,0.009404332118924507
C,2,fourier_7_cos_4,0.055412634129096805,-0.003226297151680579
C,2,fourier_7_sin_5,-0.0007518496817209306,-0.007426000731904369
C,2,fourier_7_cos_5,0.06138563923007627,0.0159998052502866
C,2,fourier_365.25_sin_1,-0.05452944664992234,0.028653469218964642
C,2,fourier_365.25_cos_1,0.0320317995200057,-0.019020663268731863
C,2,fourier_365.25_sin_2,0.03486936043036879,-0.029664072295666536
C,2,fourier_365.25_cos_2,0.020810160738405015,0.02299175144636265
C,2,fourier_365.25_sin_3,-0.011812997048804534,0.02137908100283768
C,2,fourier_365.25_cos_3,-0.018846253897551835,-0.01962857109842388
C,2,dow_1,0.31640500764664836,-0.032368407704705865
C,2,dow_2,0.30679374400224385,-0.027746999747677283
C,2,dow_3,0.29337627367311747,-0.03310448608722251
C,2,dow_4,0.29657602752352463,-0.042934732405686245
C,2,dow_5,0.29721562410479585,-0.07142268506327099
C,2,dow_6,0.31393716173713987,-0.06730613593234311
C,2,trend,0.04529978993859309,0.014725918489351831
C,2,is_holiday,0.048998097204527497,-0.05458004208391546
C,2,is_halloween,-0.008606404875876696,-0.004446033825038788
C,2,days_since_xmas,0.00015009262483641888,-0.00018202519042541263
C,2,days_until_thanksgiving,0.0005173977632699565,-0.0002782446643002878
C,2,days_since_july4,0.000365316796026442,-0.00010694689686677012
C,2,days_to_nearest_holiday,0.00132681469050778,0.00043522607904643214
C,2,school_in_session,0.005773366427005553,0.02609896654911896
C,2,days_since_school_start,0.0010938320948192313,-0.0004585012046670142
C,2,days_until_school_start,0.0013675125934072545,-0.0007104865743900478
C,2,is_covid_era,-0.0760578010935903,0.028263016201544564
C,2,temp_min,0.000713974906217932,-0.0009200781879488782
C,2,temp_max,0.0027327458765791963,-0.0006821457254337683
C,2,precip,0.0008135352004571547,0.015883993505852102
C,2,snowfall,-0.007980600783770735,-0.038055904833814366
C,2,temp_range,0.002018770970353472,0.00023793246250309122
C,3,const,2.235699849585237,-0.3440775803703678
C,3,fourier_7_sin_1,-0.03396914261409897,0.03733709869453705
C,3,fourier_7_cos_1,0.09773748520446428,-0.04006049236343626
C,3,fourier_7_sin_2,0.0014984104900719942,0.013507417623209943
C,3,fourier_7_cos_2,0.03683696650847375,0.005387037239832204
C,3,fourier_7_sin_3,-0.0007553110156313323,-0.004830234200710869
C,3,fourier_7_cos_3,0.04036308333832873,-0.012136370280174212
C,3,fourier_7_sin_4,0.0007553110156357949,0.004830234200710978
C,3,fourier_7_cos_4,0.04036308333832799,-0.012136370280174176
C,3,fourier_7_sin_5,-0.00149841049007516,-0.013507417623209977
C,3,fourier_7_cos_5,0.03683696650848026,0.005387037239831755
C,3,fourier_365.25_sin_1,-0.02363326579394339,0.021815342293362596
C,3,fourier_365.25_cos_1,-0.023690378094342747,-0.0052205821419050395
C,3,fourier_365.25_sin_2,0.04885594040500429,-0.05148018946896384
C,3,fourier_365.25_cos_2,0.024352154372736124,-0.0028104498790501105
C,3,fourier_365.25_sin_3,0.0053141245643652645,-0.01903727706509897
C,3,fourier_365.25_cos_3,0.002459632271668118,0.000236020563927035
C,3,dow_1,0.3168001006571068,-0.042004576510676205
C,3,dow_2,0.3014003496631068,-0.04035091085014041
C,3,dow_3,0.29346594241304885,-0.03684453400056086
C,3,dow_4,0.30297824921208644,-0.03737613714345777
